"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.687532"	"spleen"	1.64e-12	6.557015107	"dbEST"
"Hs.687581"	"spleen"	1.64e-12	6.529642733	"dbEST"
"Hs.687716"	"spleen"	1.64e-12	5.437223297	"dbEST"
"Hs.687789"	"spleen"	1.64e-12	6.500761702	"dbEST"
"Hs.687829"	"spleen"	1.64e-12	6.564793699	"dbEST"
"Hs.687863"	"spleen"	1.64e-12	6.322286401	"dbEST"
"Hs.687915"	"spleen"	1.64e-12	6.067356543	"dbEST"
"Hs.688067"	"spleen"	1.64e-12	6.508421883	"dbEST"
"Hs.702419"	"spleen"	1.64e-12	6.564793699	"dbEST"
"Hs.709460"	"spleen"	1.64e-12	5.796996797	"dbEST"
"Hs.709468"	"spleen"	1.64e-12	6.564793699	"dbEST"
"Hs.480596"	"spleen"	1.44e-12	4.594682468	"dbEST"
"Hs.528902"	"spleen"	1.1e-12	4.289831864	"dbEST"
"Hs.437397"	"spleen"	1.09e-12	5.122056255	"dbEST"
"Hs.661749"	"spleen"	1.09e-12	6.3388292	"dbEST"
"Hs.686012"	"spleen"	9.57e-13	6.500159614	"dbEST"
"Hs.6664"	"spleen"	9.51e-13	6.087533355	"dbEST"
"Hs.650565"	"spleen"	9.04e-13	4.985326241	"dbEST"
"Hs.655972"	"spleen"	9.04e-13	6.094003175	"dbEST"
"Hs.656330"	"spleen"	9.04e-13	5.865159774	"dbEST"
"Hs.658258"	"spleen"	9.04e-13	5.890525034	"dbEST"
"Hs.659281"	"spleen"	9.04e-13	6.181858858	"dbEST"
"Hs.702173"	"spleen"	9.04e-13	6.045513181	"dbEST"
"Hs.593807"	"spleen"	6.65e-13	4.893959493	"dbEST"
"Hs.407482"	"spleen"	6.5e-13	5.299867748	"dbEST"
"Hs.708542"	"spleen"	6.5e-13	5.43871344	"dbEST"
"Hs.1144"	"spleen"	6.41e-13	6.010270342	"dbEST"
"Hs.640243"	"spleen"	6.36e-13	4.908749913	"dbEST"
"Hs.117083"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.119848"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.120893"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.120938"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.124836"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.12621"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.132908"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.13969"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.149343"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.169348"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.187824"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.226284"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.268653"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.289065"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.292419"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.332980"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.36247"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.36300"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.368172"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.39662"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.40024"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.430989"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.49653"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.551173"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.559998"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.560106"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.572131"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.572686"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.574096"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.574305"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.58456"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.59319"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.593577"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.593709"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.593792"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.596170"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.596280"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.596985"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.597157"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624090"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624098"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624147"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624194"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624201"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624227"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624365"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.624406"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.631956"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.633471"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.633774"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.640496"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.649138"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.651218"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.653008"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.653120"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.655818"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.656017"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.656070"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.656263"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.656418"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.656432"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.656496"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.658173"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.658508"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.658544"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.658556"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.658632"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.658642"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.659520"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.659595"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.659707"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.659731"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.660011"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.660250"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.660376"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.664769"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.666804"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.667002"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.667023"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.668154"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.671981"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.678674"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687191"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687216"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687234"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687238"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687259"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687290"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687394"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687406"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687428"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687628"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687648"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687717"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687719"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687748"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687867"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687889"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687909"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.687939"	"spleen"	5.07e-13	6.565872883	"dbEST"
"Hs.33756"	"spleen"	4.41e-13	5.072900887	"dbEST"
"Hs.38715"	"spleen"	4.41e-13	5.072900887	"dbEST"
"Hs.592163"	"spleen"	4.41e-13	6.398945591	"dbEST"
"Hs.616796"	"spleen"	4.41e-13	5.469225703	"dbEST"
"Hs.655919"	"spleen"	4.41e-13	5.601879009	"dbEST"
"Hs.656323"	"spleen"	4.41e-13	4.051767964	"dbEST"
"Hs.656511"	"spleen"	4.41e-13	6.153488818	"dbEST"
"Hs.659737"	"spleen"	4.41e-13	5.500777033	"dbEST"
"Hs.660229"	"spleen"	4.41e-13	5.197364986	"dbEST"
"Hs.660285"	"spleen"	4.41e-13	5.578712829	"dbEST"
"Hs.687318"	"spleen"	4.41e-13	6.06722387	"dbEST"
"Hs.714637"	"spleen"	4.41e-13	4.737403282	"dbEST"
"Hs.114545"	"spleen"	4e-13	5.855592925	"dbEST"
"Hs.658756"	"spleen"	3.37e-13	4.74702091	"dbEST"
"Hs.387623"	"spleen"	3.12e-13	4.85315745	"dbEST"
"Hs.15422"	"spleen"	2.36e-13	6.004222114	"dbEST"
"Hs.102408"	"spleen"	2.06e-13	5.947877409	"dbEST"
"Hs.16360"	"spleen"	2.06e-13	6.242678402	"dbEST"
"Hs.531193"	"spleen"	2.06e-13	6.260024146	"dbEST"
"Hs.619303"	"spleen"	2.06e-13	6.310319505	"dbEST"
"Hs.656607"	"spleen"	2.06e-13	5.812923196	"dbEST"
"Hs.690351"	"spleen"	2.06e-13	4.67268199	"dbEST"
"Hs.721505"	"spleen"	1.71e-13	5.730749497	"dbEST"
"Hs.421437"	"spleen"	1.61e-13	4.165184393	"dbEST"
"Hs.712923"	"spleen"	1.61e-13	4.93444624	"dbEST"
"Hs.308480"	"spleen"	1.36e-13	5.478284317	"dbEST"
"Hs.560083"	"spleen"	1.36e-13	5.267170967	"dbEST"
"Hs.656046"	"spleen"	1.36e-13	4.306921509	"dbEST"
"Hs.34526"	"spleen"	1.09e-13	5.517145036	"dbEST"
"Hs.520341"	"spleen"	9.15e-14	6.241095004	"dbEST"
"Hs.613395"	"spleen"	9.15e-14	4.816759664	"dbEST"
"Hs.655802"	"spleen"	9.15e-14	6.443518425	"dbEST"
"Hs.655940"	"spleen"	9.15e-14	6.487180376	"dbEST"
"Hs.656221"	"spleen"	9.15e-14	6.188583659	"dbEST"
"Hs.710002"	"spleen"	9.15e-14	5.731157463	"dbEST"
"Hs.728767"	"spleen"	9.15e-14	6.345440278	"dbEST"
"Hs.713997"	"spleen"	8.37e-14	5.004590558	"dbEST"
"Hs.18081"	"spleen"	4.26e-14	6.028278759	"dbEST"
"Hs.726360"	"spleen"	4.26e-14	4.265483983	"dbEST"
"Hs.656402"	"spleen"	3.93e-14	4.020037499	"dbEST"
"Hs.142001"	"spleen"	3.85e-14	6.44530274	"dbEST"
"Hs.597089"	"spleen"	3.85e-14	6.321791373	"dbEST"
"Hs.656345"	"spleen"	3.85e-14	6.19810217	"dbEST"
"Hs.656378"	"spleen"	3.85e-14	6.408133155	"dbEST"
"Hs.656453"	"spleen"	3.85e-14	5.077915587	"dbEST"
"Hs.658365"	"spleen"	3.85e-14	6.452142731	"dbEST"
"Hs.658929"	"spleen"	3.85e-14	6.231128821	"dbEST"
"Hs.666999"	"spleen"	3.85e-14	5.725586155	"dbEST"
"Hs.687260"	"spleen"	3.85e-14	6.293976036	"dbEST"
"Hs.658624"	"spleen"	3.41e-14	4.788479404	"dbEST"
"Hs.410810"	"spleen"	3.25e-14	4.157458119	"dbEST"
"Hs.687877"	"spleen"	2.58e-14	6.554645449	"dbEST"
"Hs.551550"	"spleen"	2.3e-14	5.67393114	"dbEST"
"Hs.655981"	"spleen"	2.14e-14	5.934000098	"dbEST"
"Hs.117869"	"spleen"	1.52e-14	6.351003381	"dbEST"
"Hs.13887"	"spleen"	1.52e-14	5.751173464	"dbEST"
"Hs.245931"	"spleen"	1.52e-14	5.144315575	"dbEST"
"Hs.37204"	"spleen"	1.52e-14	6.447397572	"dbEST"
"Hs.496980"	"spleen"	1.52e-14	6.468238266	"dbEST"
"Hs.500491"	"spleen"	1.52e-14	6.055706611	"dbEST"
"Hs.512509"	"spleen"	1.52e-14	6.336285001	"dbEST"
"Hs.568479"	"spleen"	1.52e-14	6.31285996	"dbEST"
"Hs.593043"	"spleen"	1.52e-14	6.345304405	"dbEST"
"Hs.596570"	"spleen"	1.52e-14	5.752321398	"dbEST"
"Hs.609862"	"spleen"	1.52e-14	6.432175764	"dbEST"
"Hs.653257"	"spleen"	1.52e-14	6.333196858	"dbEST"
"Hs.655846"	"spleen"	1.52e-14	6.383164436	"dbEST"
"Hs.655867"	"spleen"	1.52e-14	6.398339025	"dbEST"
"Hs.656351"	"spleen"	1.52e-14	6.439583665	"dbEST"
"Hs.659540"	"spleen"	1.52e-14	6.541259593	"dbEST"
"Hs.664622"	"spleen"	1.52e-14	5.808437699	"dbEST"
"Hs.668790"	"spleen"	1.52e-14	6.439583665	"dbEST"
"Hs.674831"	"spleen"	1.52e-14	6.345304405	"dbEST"
"Hs.682965"	"spleen"	1.52e-14	6.484576599	"dbEST"
"Hs.20506"	"spleen"	1.38e-14	5.17831223	"dbEST"
"Hs.530438"	"spleen"	1.21e-14	6.190713044	"dbEST"
"Hs.656797"	"spleen"	1.21e-14	5.668210377	"dbEST"
"Hs.707378"	"spleen"	1.21e-14	6.246522857	"dbEST"
"Hs.690944"	"spleen"	8.4e-15	6.595313322	"dbEST"
"Hs.657691"	"spleen"	8.07e-15	4.37364051	"dbEST"
"Hs.596165"	"spleen"	6.17e-15	6.014378859	"dbEST"
"Hs.687764"	"spleen"	6.17e-15	6.053084054	"dbEST"
"Hs.141748"	"spleen"	5.54e-15	6.515098364	"dbEST"
"Hs.209508"	"spleen"	5.54e-15	6.290183383	"dbEST"
"Hs.535341"	"spleen"	5.54e-15	6.489052598	"dbEST"
"Hs.568913"	"spleen"	5.54e-15	6.372628027	"dbEST"
"Hs.623453"	"spleen"	5.54e-15	6.417558283	"dbEST"
"Hs.626303"	"spleen"	5.54e-15	6.523204243	"dbEST"
"Hs.633790"	"spleen"	5.54e-15	6.539312935	"dbEST"
"Hs.655781"	"spleen"	5.54e-15	6.452205632	"dbEST"
"Hs.656354"	"spleen"	5.54e-15	6.021513449	"dbEST"
"Hs.657496"	"spleen"	5.54e-15	6.562449403	"dbEST"
"Hs.657512"	"spleen"	5.54e-15	6.562449403	"dbEST"
"Hs.657943"	"spleen"	5.54e-15	6.562449403	"dbEST"
"Hs.658646"	"spleen"	5.54e-15	6.449750007	"dbEST"
"Hs.660295"	"spleen"	5.54e-15	6.311990064	"dbEST"
"Hs.663700"	"spleen"	5.54e-15	5.430394748	"dbEST"
"Hs.681301"	"spleen"	5.54e-15	6.448023679	"dbEST"
"Hs.687202"	"spleen"	5.54e-15	6.401544508	"dbEST"
"Hs.687302"	"spleen"	5.54e-15	6.534050341	"dbEST"
"Hs.687322"	"spleen"	5.54e-15	6.541634817	"dbEST"
"Hs.687497"	"spleen"	5.54e-15	6.452205632	"dbEST"
"Hs.654846"	"spleen"	4.85e-15	5.604444671	"dbEST"
"Hs.696183"	"spleen"	4.85e-15	5.269620762	"dbEST"
"Hs.60257"	"spleen"	3.48e-15	4.589507683	"dbEST"
"Hs.647110"	"spleen"	3.08e-15	6.656449761	"dbEST"
"Hs.597260"	"spleen"	3.05e-15	6.055132477	"dbEST"
"Hs.658370"	"spleen"	2.87e-15	4.346285642	"dbEST"
"Hs.712696"	"spleen"	2.5e-15	5.446846456	"dbEST"
"Hs.132920"	"spleen"	1.85e-15	6.55603339	"dbEST"
"Hs.135232"	"spleen"	1.85e-15	6.56047102	"dbEST"
"Hs.15956"	"spleen"	1.85e-15	6.381530164	"dbEST"
"Hs.183974"	"spleen"	1.85e-15	6.373138631	"dbEST"
"Hs.253806"	"spleen"	1.85e-15	6.546474706	"dbEST"
"Hs.429475"	"spleen"	1.85e-15	5.961063891	"dbEST"
"Hs.46932"	"spleen"	1.85e-15	6.55603339	"dbEST"
"Hs.597768"	"spleen"	1.85e-15	6.547644977	"dbEST"
"Hs.624056"	"spleen"	1.85e-15	6.538894501	"dbEST"
"Hs.624107"	"spleen"	1.85e-15	6.529616476	"dbEST"
"Hs.633119"	"spleen"	1.85e-15	6.55603339	"dbEST"
"Hs.655928"	"spleen"	1.85e-15	6.519777701	"dbEST"
"Hs.655971"	"spleen"	1.85e-15	6.38531414	"dbEST"
"Hs.655973"	"spleen"	1.85e-15	6.547644977	"dbEST"
"Hs.659002"	"spleen"	1.85e-15	5.945063563	"dbEST"
"Hs.672541"	"spleen"	1.85e-15	6.529616476	"dbEST"
"Hs.674049"	"spleen"	1.85e-15	6.56047102	"dbEST"
"Hs.678341"	"spleen"	1.85e-15	6.565292352	"dbEST"
"Hs.687269"	"spleen"	1.85e-15	6.55603339	"dbEST"
"Hs.687411"	"spleen"	1.85e-15	6.449939719	"dbEST"
"Hs.687477"	"spleen"	1.85e-15	5.945063563	"dbEST"
"Hs.687530"	"spleen"	1.85e-15	6.56047102	"dbEST"
"Hs.687561"	"spleen"	1.85e-15	6.547644977	"dbEST"
"Hs.687663"	"spleen"	1.85e-15	6.529616476	"dbEST"
"Hs.687694"	"spleen"	1.85e-15	4.90598863	"dbEST"
"Hs.687930"	"spleen"	1.85e-15	6.547644977	"dbEST"
"Hs.702207"	"spleen"	1.85e-15	6.565292352	"dbEST"
"Hs.654318"	"spleen"	1.46e-15	5.666045921	"dbEST"
"Hs.658696"	"spleen"	1.46e-15	6.211269376	"dbEST"
"Hs.666658"	"spleen"	1.46e-15	5.791982258	"dbEST"
"Hs.687342"	"spleen"	1.46e-15	5.80299804	"dbEST"
"Hs.701778"	"spleen"	1.27e-15	4.421866171	"dbEST"
"Hs.624601"	"spleen"	1.17e-15	6.549234979	"dbEST"
"Hs.680651"	"spleen"	1.17e-15	6.278483303	"dbEST"
"Hs.419760"	"spleen"	9.53e-16	5.515632381	"dbEST"
"Hs.208673"	"spleen"	7.12e-16	4.898708674	"dbEST"
"Hs.656349"	"spleen"	6.71e-16	6.415948811	"dbEST"
"Hs.659581"	"spleen"	6.71e-16	6.387941578	"dbEST"
"Hs.716617"	"spleen"	6.71e-16	6.046989597	"dbEST"
"Hs.125187"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.133996"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.14514"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.14747"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.269100"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.369188"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.37749"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.38894"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.418446"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.434296"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.47928"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.552917"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.553105"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.554364"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.561328"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.561394"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.59077"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.593788"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.596262"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.596370"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.597282"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.624136"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.624183"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.624198"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.624214"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.651185"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.655725"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.655817"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.655831"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.655901"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.655986"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.656270"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.656386"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.656540"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.656597"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.656651"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.658246"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.658563"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.658576"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.658621"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.658628"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.658690"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.658729"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.659499"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.659518"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.659625"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.660283"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.664606"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.664691"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.664821"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.665334"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.684595"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687230"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687254"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687315"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687332"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687359"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687363"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687367"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687404"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687407"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687476"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687487"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687488"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687491"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687567"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687597"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687622"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687675"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687834"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.687871"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.688062"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.689169"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.690303"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.690312"	"spleen"	5.55e-16	6.565872883	"dbEST"
"Hs.632722"	"spleen"	5.35e-16	4.775893899	"dbEST"
"Hs.644773"	"spleen"	5.35e-16	4.023423782	"dbEST"
"Hs.167619"	"spleen"	5.02e-16	4.102991311	"dbEST"
"Hs.690359"	"spleen"	4.08e-16	6.351350498	"dbEST"
"Hs.656242"	"spleen"	2.96e-16	6.467130309	"dbEST"
"Hs.658627"	"spleen"	2.96e-16	5.984924186	"dbEST"
"Hs.664732"	"spleen"	2.96e-16	6.231337428	"dbEST"
"Hs.690007"	"spleen"	2.96e-16	6.246022651	"dbEST"
"Hs.705517"	"spleen"	1.87e-16	5.005595231	"dbEST"
"Hs.37883"	"spleen"	1.81e-16	4.383611792	"dbEST"
"Hs.427055"	"spleen"	1.33e-16	4.786302547	"dbEST"
"Hs.655503"	"spleen"	1.31e-16	6.447577552	"dbEST"
"Hs.602954"	"spleen"	1.24e-16	5.784881096	"dbEST"
"Hs.621950"	"spleen"	1.24e-16	5.462971044	"dbEST"
"Hs.652373"	"spleen"	1.24e-16	6.456977811	"dbEST"
"Hs.658398"	"spleen"	1.24e-16	5.688533122	"dbEST"
"Hs.658658"	"spleen"	1.24e-16	5.812875519	"dbEST"
"Hs.660359"	"spleen"	1.24e-16	5.939219686	"dbEST"
"Hs.656364"	"spleen"	8.31e-17	5.904284867	"dbEST"
"Hs.552649"	"spleen"	5.94e-17	6.224013273	"dbEST"
"Hs.11594"	"spleen"	5.19e-17	4.898909659	"dbEST"
"Hs.117797"	"spleen"	4.96e-17	6.380430993	"dbEST"
"Hs.487951"	"spleen"	4.96e-17	6.310159945	"dbEST"
"Hs.493516"	"spleen"	4.96e-17	6.475344133	"dbEST"
"Hs.653172"	"spleen"	4.96e-17	6.451834897	"dbEST"
"Hs.655748"	"spleen"	4.96e-17	6.416984854	"dbEST"
"Hs.655858"	"spleen"	4.96e-17	6.042439044	"dbEST"
"Hs.658520"	"spleen"	4.96e-17	6.414941172	"dbEST"
"Hs.659816"	"spleen"	4.96e-17	6.302501635	"dbEST"
"Hs.726474"	"spleen"	4.96e-17	5.873657445	"dbEST"
"Hs.655930"	"spleen"	2.06e-17	5.694840115	"dbEST"
"Hs.268606"	"spleen"	1.86e-17	6.315671387	"dbEST"
"Hs.380239"	"spleen"	1.86e-17	6.097141335	"dbEST"
"Hs.465316"	"spleen"	1.86e-17	6.522227097	"dbEST"
"Hs.557756"	"spleen"	1.86e-17	6.422428546	"dbEST"
"Hs.626105"	"spleen"	1.86e-17	6.516061821	"dbEST"
"Hs.632410"	"spleen"	1.86e-17	6.483395953	"dbEST"
"Hs.652241"	"spleen"	1.86e-17	6.056961311	"dbEST"
"Hs.655779"	"spleen"	1.86e-17	6.505453714	"dbEST"
"Hs.656512"	"spleen"	1.86e-17	6.304836074	"dbEST"
"Hs.685527"	"spleen"	1.86e-17	6.371729816	"dbEST"
"Hs.687402"	"spleen"	1.86e-17	5.604472071	"dbEST"
"Hs.695873"	"spleen"	1.86e-17	6.5139462	"dbEST"
"Hs.713407"	"spleen"	1.86e-17	6.486751871	"dbEST"
"Hs.720405"	"spleen"	1.86e-17	6.333335066	"dbEST"
"Hs.107801"	"spleen"	1.18e-17	5.995206835	"dbEST"
"Hs.647356"	"spleen"	1.07e-17	4.800194277	"dbEST"
"Hs.594057"	"spleen"	1.03e-17	6.482937233	"dbEST"
