"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.459590"	"testis"	3.42e-18	4.389852276	"dbEST"
"Hs.390221"	"testis"	3.2e-18	6.448348788	"dbEST"
"Hs.604103"	"testis"	3.2e-18	6.516679664	"dbEST"
"Hs.632635"	"testis"	3.2e-18	5.962279255	"dbEST"
"Hs.136829"	"testis"	2.88e-18	4.649914252	"dbEST"
"Hs.519403"	"testis"	2.11e-18	7.055979274	"dbEST"
"Hs.469918"	"testis"	1.84e-18	4.378900859	"dbEST"
"Hs.593942"	"testis"	1.47e-18	4.753684445	"dbEST"
"Hs.301960"	"testis"	1.33e-18	4.440210626	"dbEST"
"Hs.513537"	"testis"	1.33e-18	5.503909281	"dbEST"
"Hs.104636"	"testis"	9.24e-19	6.978360808	"dbEST"
"Hs.122199"	"testis"	9.24e-19	6.775419309	"dbEST"
"Hs.522610"	"testis"	5.23e-19	5.915648834	"dbEST"
"Hs.585529"	"testis"	5e-19	6.44514646	"dbEST"
"Hs.112680"	"testis"	4.63e-19	7.070375871	"dbEST"
"Hs.127963"	"testis"	4.63e-19	6.735012458	"dbEST"
"Hs.662304"	"testis"	4.63e-19	7.070375871	"dbEST"
"Hs.591980"	"testis"	3.96e-19	4.210273476	"dbEST"
"Hs.389441"	"testis"	3.9e-19	7.072427502	"dbEST"
"Hs.669744"	"testis"	3.9e-19	7.072427502	"dbEST"
"Hs.127937"	"testis"	3.65e-19	6.97790337	"dbEST"
"Hs.701555"	"testis"	3.48e-19	6.90329558	"dbEST"
"Hs.519941"	"testis"	3.22e-19	6.374329973	"dbEST"
"Hs.535746"	"testis"	3.22e-19	7.065109519	"dbEST"
"Hs.306212"	"testis"	2.04e-19	4.187451936	"dbEST"
"Hs.453629"	"testis"	1.72e-19	7.057661903	"dbEST"
"Hs.567774"	"testis"	1.72e-19	7.057661903	"dbEST"
"Hs.406265"	"testis"	1.58e-19	5.066292505	"dbEST"
"Hs.530358"	"testis"	1.58e-19	5.076110256	"dbEST"
"Hs.13861"	"testis"	1.14e-19	4.527261548	"dbEST"
"Hs.125139"	"testis"	1.11e-19	4.036822909	"dbEST"
"Hs.126730"	"testis"	7.84e-20	7.048765703	"dbEST"
"Hs.320892"	"testis"	7.84e-20	6.967721034	"dbEST"
"Hs.404807"	"testis"	7.84e-20	6.99006883	"dbEST"
"Hs.525666"	"testis"	7.84e-20	5.029301691	"dbEST"
"Hs.478143"	"testis"	6.31e-20	4.280999836	"dbEST"
"Hs.46884"	"testis"	5.39e-20	6.048590814	"dbEST"
"Hs.144491"	"testis"	5.14e-20	6.99115939	"dbEST"
"Hs.121347"	"testis"	4.66e-20	6.883394368	"dbEST"
"Hs.444391"	"testis"	3.46e-20	5.429265068	"dbEST"
"Hs.98328"	"testis"	2.98e-20	4.853296382	"dbEST"
"Hs.112794"	"testis"	2.76e-20	7.072427502	"dbEST"
"Hs.121392"	"testis"	2.76e-20	7.072427502	"dbEST"
"Hs.406982"	"testis"	2.76e-20	7.072427502	"dbEST"
"Hs.648270"	"testis"	2.76e-20	7.072427502	"dbEST"
"Hs.671096"	"testis"	2.76e-20	7.072427502	"dbEST"
"Hs.449459"	"testis"	2.68e-20	6.853781348	"dbEST"
"Hs.369473"	"testis"	2.52e-20	6.797881554	"dbEST"
"Hs.210343"	"testis"	1.6e-20	4.10796315	"dbEST"
"Hs.46296"	"testis"	1.59e-20	6.100769414	"dbEST"
"Hs.631621"	"testis"	1.4e-20	6.491468631	"dbEST"
"Hs.646912"	"testis"	1.11e-20	6.400349459	"dbEST"
"Hs.373947"	"testis"	6.02e-21	4.548548607	"dbEST"
"Hs.442339"	"testis"	4.81e-21	5.785208836	"dbEST"
"Hs.371831"	"testis"	4.29e-21	6.748960747	"dbEST"
"Hs.501040"	"testis"	4.16e-21	5.578812922	"dbEST"
"Hs.720658"	"testis"	2.96e-21	4.302944267	"dbEST"
"Hs.383206"	"testis"	2.02e-21	6.332673718	"dbEST"
"Hs.197801"	"testis"	1.96e-21	7.066499245	"dbEST"
"Hs.363054"	"testis"	1.95e-21	7.072427502	"dbEST"
"Hs.400696"	"testis"	1.95e-21	7.072427502	"dbEST"
"Hs.689473"	"testis"	1.95e-21	7.072427502	"dbEST"
"Hs.720913"	"testis"	1.95e-21	7.072427502	"dbEST"
"Hs.97712"	"testis"	1.95e-21	7.072427502	"dbEST"
"Hs.126780"	"testis"	1.46e-21	7.003883668	"dbEST"
"Hs.657342"	"testis"	1.13e-21	7.060336519	"dbEST"
"Hs.406696"	"testis"	1.08e-21	5.132156098	"dbEST"
"Hs.147816"	"testis"	1.04e-21	4.395763875	"dbEST"
"Hs.7962"	"testis"	8.82e-22	4.39500036	"dbEST"
"Hs.690634"	"testis"	8.23e-22	4.878464928	"dbEST"
"Hs.532711"	"testis"	8.19e-22	5.788678977	"dbEST"
"Hs.599481"	"testis"	8.19e-22	4.042038404	"dbEST"
"Hs.223806"	"testis"	5.5e-22	7.008239827	"dbEST"
"Hs.372650"	"testis"	5.5e-22	6.696571802	"dbEST"
"Hs.629246"	"testis"	5.5e-22	7.014118653	"dbEST"
"Hs.567880"	"testis"	5.5e-22	6.775249504	"dbEST"
"Hs.729604"	"testis"	4.14e-22	5.642035277	"dbEST"
"Hs.121605"	"testis"	2.38e-22	7.025507002	"dbEST"
"Hs.714939"	"testis"	2.38e-22	6.567249939	"dbEST"
"Hs.529965"	"testis"	2.26e-22	5.76867844	"dbEST"
"Hs.517091"	"testis"	1.91e-22	6.91416938	"dbEST"
"Hs.646533"	"testis"	1.44e-22	5.449078466	"dbEST"
"Hs.724706"	"testis"	1.44e-22	6.623923934	"dbEST"
"Hs.210377"	"testis"	1.38e-22	7.072427502	"dbEST"
"Hs.236635"	"testis"	1.36e-22	7.006384074	"dbEST"
"Hs.713789"	"testis"	1.2e-22	5.187676033	"dbEST"
"Hs.381089"	"testis"	9.7e-23	5.676378096	"dbEST"
"Hs.121021"	"testis"	9.48e-23	6.903242331	"dbEST"
"Hs.348263"	"testis"	9.08e-23	7.061409357	"dbEST"
"Hs.178186"	"testis"	8.97e-23	4.34689577	"dbEST"
"Hs.440553"	"testis"	5.91e-23	4.536988937	"dbEST"
"Hs.136313"	"testis"	5.66e-23	5.279623327	"dbEST"
"Hs.159043"	"testis"	4.57e-23	7.054521366	"dbEST"
"Hs.467868"	"testis"	4.57e-23	7.054521366	"dbEST"
"Hs.534660"	"testis"	4.57e-23	6.968309961	"dbEST"
"Hs.515855"	"testis"	3.42e-23	6.322628839	"dbEST"
"Hs.662298"	"testis"	3.42e-23	6.933246398	"dbEST"
"Hs.519749"	"testis"	3.18e-23	5.966185611	"dbEST"
"Hs.721200"	"testis"	2.03e-23	6.668400531	"dbEST"
"Hs.567414"	"testis"	1.17e-23	7.037462133	"dbEST"
"Hs.592025"	"testis"	1.17e-23	7.026751917	"dbEST"
"Hs.97501"	"testis"	1.17e-23	6.333377276	"dbEST"
"Hs.146544"	"testis"	9.74e-24	7.072427502	"dbEST"
"Hs.535216"	"testis"	9.74e-24	7.072427502	"dbEST"
"Hs.99161"	"testis"	9.74e-24	7.072427502	"dbEST"
"Hs.308332"	"testis"	7.25e-24	7.062345583	"dbEST"
"Hs.380704"	"testis"	7.25e-24	7.062345583	"dbEST"
"Hs.662013"	"testis"	7.25e-24	6.805055098	"dbEST"
"Hs.122511"	"testis"	4.69e-24	6.726177584	"dbEST"
"Hs.246769"	"testis"	4.69e-24	6.344124631	"dbEST"
"Hs.112761"	"testis"	4.29e-24	6.581482646	"dbEST"
"Hs.514820"	"testis"	3.76e-24	7.055979274	"dbEST"
"Hs.97714"	"testis"	3.76e-24	6.42587591	"dbEST"
"Hs.121438"	"testis"	3.17e-24	6.874289561	"dbEST"
"Hs.663128"	"testis"	2.73e-24	6.699052632	"dbEST"
"Hs.666728"	"testis"	1.91e-24	6.659217497	"dbEST"
"Hs.589959"	"testis"	1.45e-24	6.658917454	"dbEST"
"Hs.388746"	"testis"	1.15e-24	5.859269038	"dbEST"
"Hs.513343"	"testis"	1.01e-24	5.028858511	"dbEST"
"Hs.475243"	"testis"	8.98e-25	6.272226391	"dbEST"
"Hs.8977"	"testis"	7.86e-25	6.008022444	"dbEST"
"Hs.367764"	"testis"	7.23e-25	6.819661076	"dbEST"
"Hs.116287"	"testis"	6.89e-25	7.072427502	"dbEST"
"Hs.405628"	"testis"	6.89e-25	7.072427502	"dbEST"
"Hs.618956"	"testis"	6.43e-25	4.920565402	"dbEST"
"Hs.97794"	"testis"	4.01e-25	6.883420737	"dbEST"
"Hs.179646"	"testis"	3.09e-25	6.373868496	"dbEST"
"Hs.495774"	"testis"	1.75e-25	4.705380029	"dbEST"
"Hs.516998"	"testis"	1.35e-25	6.366138772	"dbEST"
"Hs.195685"	"testis"	9.2e-26	4.672784965	"dbEST"
"Hs.197354"	"testis"	8.35e-26	5.511685478	"dbEST"
"Hs.178066"	"testis"	7.71e-26	7.071306723	"dbEST"
"Hs.637057"	"testis"	7.71e-26	7.023156343	"dbEST"
"Hs.97408"	"testis"	6.88e-26	7.060967501	"dbEST"
"Hs.213307"	"testis"	4.87e-26	7.072427502	"dbEST"
"Hs.160594"	"testis"	4.57e-26	6.690911269	"dbEST"
"Hs.587755"	"testis"	2.52e-26	7.058408094	"dbEST"
"Hs.592128"	"testis"	2.52e-26	7.049026856	"dbEST"
"Hs.659857"	"testis"	2.34e-26	5.660751463	"dbEST"
"Hs.369765"	"testis"	9.43e-27	4.227066293	"dbEST"
"Hs.288927"	"testis"	8.95e-27	4.071516704	"dbEST"
"Hs.67639"	"testis"	5.25e-27	6.895867378	"dbEST"
"Hs.116128"	"testis"	3.44e-27	7.072427502	"dbEST"
"Hs.119207"	"testis"	3.44e-27	7.072427502	"dbEST"
"Hs.247868"	"testis"	3.44e-27	7.072427502	"dbEST"
"Hs.98197"	"testis"	3.44e-27	7.072427502	"dbEST"
"Hs.111850"	"testis"	2.19e-27	6.800003855	"dbEST"
"Hs.121200"	"testis"	2.04e-27	6.572835504	"dbEST"
"Hs.282244"	"testis"	1.31e-27	5.036259065	"dbEST"
"Hs.651593"	"testis"	1.19e-27	6.753545439	"dbEST"
"Hs.182971"	"testis"	6.11e-28	5.259166931	"dbEST"
"Hs.380061"	"testis"	4.57e-28	6.880629448	"dbEST"
"Hs.121283"	"testis"	4.93e-29	5.334283186	"dbEST"
"Hs.86232"	"testis"	3.87e-29	6.78430864	"dbEST"
"Hs.551923"	"testis"	3.06e-29	7.071550468	"dbEST"
"Hs.646574"	"testis"	3.06e-29	7.018090331	"dbEST"
"Hs.121072"	"testis"	6.18e-30	4.683356461	"dbEST"
"Hs.410316"	"testis"	3.64e-30	6.558910956	"dbEST"
"Hs.726599"	"testis"	3.44e-30	4.407950215	"dbEST"
"Hs.662328"	"testis"	1.73e-30	7.066083559	"dbEST"
"Hs.655175"	"testis"	1.31e-30	5.813700673	"dbEST"
"Hs.414648"	"testis"	1.19e-30	6.501584363	"dbEST"
"Hs.521178"	"testis"	9.72e-31	5.108548456	"dbEST"
"Hs.728804"	"testis"	7.91e-31	6.482207105	"dbEST"
"Hs.112930"	"testis"	5.68e-31	6.731174824	"dbEST"
"Hs.144683"	"testis"	1.64e-31	7.052480584	"dbEST"
"Hs.170076"	"testis"	1.64e-31	7.042541376	"dbEST"
"Hs.371738"	"testis"	1.64e-31	5.305592912	"dbEST"
"Hs.350507"	"testis"	4.65e-32	7.057967361	"dbEST"
"Hs.434366"	"testis"	4.65e-32	7.053019132	"dbEST"
"Hs.124519"	"testis"	2.6e-32	6.189998098	"dbEST"
"Hs.454647"	"testis"	1.31e-32	7.045875405	"dbEST"
"Hs.531306"	"testis"	1.24e-32	6.872516046	"dbEST"
"Hs.186363"	"testis"	1.2e-32	7.071722557	"dbEST"
"Hs.67397"	"testis"	1.18e-32	6.163610445	"dbEST"
"Hs.91930"	"testis"	3.98e-33	6.565498344	"dbEST"
"Hs.177164"	"testis"	3.93e-33	5.227020747	"dbEST"
"Hs.97933"	"testis"	3.53e-33	5.365552795	"dbEST"
"Hs.10688"	"testis"	1.9e-33	6.955667398	"dbEST"
"Hs.367245"	"testis"	1.9e-33	7.05399216	"dbEST"
"Hs.632608"	"testis"	1.11e-33	4.633208945	"dbEST"
"Hs.62492"	"testis"	8.05e-34	5.471137729	"dbEST"
"Hs.231897"	"testis"	6.39e-34	4.486331144	"dbEST"
"Hs.283011"	"testis"	4.3e-34	7.072427502	"dbEST"
"Hs.472491"	"testis"	3.81e-34	6.985222659	"dbEST"
"Hs.3017"	"testis"	3.14e-34	6.785948891	"dbEST"
"Hs.523932"	"testis"	3.07e-34	4.807959521	"dbEST"
"Hs.485380"	"testis"	2.25e-34	4.024648237	"dbEST"
"Hs.591941"	"testis"	1.56e-34	7.006034451	"dbEST"
"Hs.727765"	"testis"	1.13e-34	6.660307381	"dbEST"
"Hs.177959"	"testis"	7.43e-35	6.378441735	"dbEST"
"Hs.79363"	"testis"	7.43e-35	6.515449105	"dbEST"
"Hs.128574"	"testis"	6.41e-35	7.071810594	"dbEST"
"Hs.406966"	"testis"	6.08e-35	6.698792764	"dbEST"
"Hs.658996"	"testis"	5.07e-35	5.648519004	"dbEST"
"Hs.553795"	"testis"	3.2e-35	5.886612728	"dbEST"
"Hs.343631"	"testis"	3.04e-35	7.072427502	"dbEST"
"Hs.417050"	"testis"	1.31e-35	4.154624218	"dbEST"
"Hs.447948"	"testis"	5.55e-36	6.798944934	"dbEST"
"Hs.130722"	"testis"	3.32e-36	7.064685676	"dbEST"
"Hs.283764"	"testis"	3.32e-36	5.764111129	"dbEST"
"Hs.274285"	"testis"	2.8e-36	6.397479165	"dbEST"
"Hs.131098"	"testis"	5.23e-37	7.0363532	"dbEST"
"Hs.567642"	"testis"	5.23e-37	6.925975524	"dbEST"
"Hs.370111"	"testis"	2.29e-37	5.610292868	"dbEST"
"Hs.133095"	"testis"	1.52e-37	7.072427502	"dbEST"
"Hs.534390"	"testis"	1.19e-37	6.97888558	"dbEST"
"Hs.708818"	"testis"	9.47e-38	7.004446471	"dbEST"
"Hs.131469"	"testis"	8.73e-38	7.016174246	"dbEST"
"Hs.388841"	"testis"	4.19e-38	6.927461827	"dbEST"
"Hs.503749"	"testis"	4.19e-38	6.601989535	"dbEST"
"Hs.190267"	"testis"	2.48e-38	7.040536466	"dbEST"
"Hs.533023"	"testis"	1.13e-38	5.087779783	"dbEST"
"Hs.135554"	"testis"	1.58e-39	4.451903104	"dbEST"
"Hs.411239"	"testis"	1.02e-39	6.999487606	"dbEST"
"Hs.444230"	"testis"	7.6e-40	7.072427502	"dbEST"
"Hs.194609"	"testis"	2.72e-40	6.494306645	"dbEST"
"Hs.591011"	"testis"	1.73e-40	7.070695096	"dbEST"
"Hs.647077"	"testis"	1.24e-40	7.066191485	"dbEST"
"Hs.121084"	"testis"	8.11e-41	7.025920774	"dbEST"
"Hs.661266"	"testis"	5.02e-41	6.931077785	"dbEST"
"Hs.97464"	"testis"	4.69e-41	6.907791896	"dbEST"
"Hs.187376"	"testis"	1.42e-41	4.450962415	"dbEST"
"Hs.547696"	"testis"	1.32e-41	4.125458418	"dbEST"
"Hs.164799"	"testis"	1.28e-41	7.064156336	"dbEST"
"Hs.424594"	"testis"	6.25e-42	5.810419345	"dbEST"
"Hs.294009"	"testis"	5.9e-42	5.980670019	"dbEST"
"Hs.86368"	"testis"	3.49e-42	5.628584329	"dbEST"
"Hs.122055"	"testis"	2.2e-42	6.523492449	"dbEST"
"Hs.645245"	"testis"	9.54e-43	7.029689956	"dbEST"
"Hs.307052"	"testis"	9.45e-43	6.53017672	"dbEST"
"Hs.131654"	"testis"	5.09e-43	7.01669136	"dbEST"
"Hs.345877"	"testis"	2.06e-43	6.065512213	"dbEST"
"Hs.349758"	"testis"	1.66e-43	6.968040945	"dbEST"
"Hs.169222"	"testis"	1.53e-43	6.937021404	"dbEST"
"Hs.716731"	"testis"	7.08e-44	7.066168866	"dbEST"
"Hs.665663"	"testis"	3.95e-44	6.778570406	"dbEST"
"Hs.48642"	"testis"	7.63e-45	6.130377715	"dbEST"
"Hs.326528"	"testis"	1.51e-45	7.04676033	"dbEST"
"Hs.614809"	"testis"	1.11e-45	6.767655823	"dbEST"
"Hs.646421"	"testis"	1.09e-45	6.438261695	"dbEST"
"Hs.632691"	"testis"	5.75e-46	6.87178185	"dbEST"
"Hs.534539"	"testis"	3e-46	6.246969364	"dbEST"
"Hs.487409"	"testis"	2.7e-46	6.981530071	"dbEST"
"Hs.129293"	"testis"	1.57e-46	7.062345583	"dbEST"
"Hs.592008"	"testis"	1.08e-46	6.048430264	"dbEST"
"Hs.310164"	"testis"	3.17e-47	4.504462894	"dbEST"
"Hs.652158"	"testis"	2.67e-47	6.977708529	"dbEST"
"Hs.98848"	"testis"	2.67e-47	7.067743047	"dbEST"
"Hs.324335"	"testis"	1.05e-47	6.457865484	"dbEST"
"Hs.123530"	"testis"	9.54e-48	7.035530433	"dbEST"
"Hs.558087"	"testis"	7.27e-48	7.059828239	"dbEST"
"Hs.420263"	"testis"	5.65e-48	5.889558875	"dbEST"
"Hs.662336"	"testis"	9.2e-49	7.049681519	"dbEST"
"Hs.302028"	"testis"	1.28e-49	6.995908031	"dbEST"
"Hs.730099"	"testis"	9.93e-50	7.072121305	"dbEST"
"Hs.433336"	"testis"	1.16e-50	7.069306631	"dbEST"
"Hs.712692"	"testis"	2.61e-51	7.003894642	"dbEST"
"Hs.520554"	"testis"	2.37e-51	7.072427502	"dbEST"
"Hs.716685"	"testis"	1.11e-51	7.055368324	"dbEST"
"Hs.729150"	"testis"	1.11e-51	7.020144099	"dbEST"
"Hs.659934"	"testis"	1.03e-51	6.422588303	"dbEST"
"Hs.620508"	"testis"	5.18e-52	7.034055254	"dbEST"
"Hs.524406"	"testis"	2.3e-52	6.76653724	"dbEST"
"Hs.720724"	"testis"	1.73e-52	7.02164885	"dbEST"
"Hs.568279"	"testis"	8.85e-53	6.564827723	"dbEST"
"Hs.602738"	"testis"	5.14e-53	6.016062416	"dbEST"
"Hs.120267"	"testis"	5.09e-53	6.245829592	"dbEST"
"Hs.444236"	"testis"	2.15e-53	5.831200311	"dbEST"
"Hs.98712"	"testis"	3.16e-54	7.032939506	"dbEST"
"Hs.335788"	"testis"	7.14e-55	6.898250899	"dbEST"
"Hs.120021"	"testis"	2.44e-57	6.58663654	"dbEST"
"Hs.666099"	"testis"	2.35e-57	7.069174194	"dbEST"
"Hs.510812"	"testis"	2.34e-57	6.805429727	"dbEST"
"Hs.126838"	"testis"	1.83e-57	7.021569642	"dbEST"
"Hs.122986"	"testis"	1.01e-57	6.789747722	"dbEST"
"Hs.592202"	"testis"	9.83e-58	6.806467121	"dbEST"
"Hs.112667"	"testis"	6.21e-58	5.454949644	"dbEST"
"Hs.525769"	"testis"	1.35e-58	7.071583255	"dbEST"
"Hs.159650"	"testis"	7.77e-59	6.721331438	"dbEST"
"Hs.269977"	"testis"	5.84e-60	6.013475299	"dbEST"
"Hs.298312"	"testis"	1.66e-60	6.881025253	"dbEST"
"Hs.41101"	"testis"	1.52e-60	4.120885952	"dbEST"
"Hs.519514"	"testis"	1.46e-60	5.780070582	"dbEST"
"Hs.591738"	"testis"	5.29e-62	7.064790483	"dbEST"
"Hs.497034"	"testis"	3.82e-62	7.064622135	"dbEST"
"Hs.97542"	"testis"	2.72e-62	7.072231546	"dbEST"
"Hs.127882"	"testis"	8.25e-63	6.951626402	"dbEST"
"Hs.535454"	"testis"	3.87e-63	7.071697602	"dbEST"
"Hs.134183"	"testis"	1.17e-63	4.550531855	"dbEST"
"Hs.189184"	"testis"	2.54e-65	7.067050181	"dbEST"
"Hs.481235"	"testis"	9.75e-67	6.936772107	"dbEST"
"Hs.89029"	"testis"	4.76e-67	4.291852889	"dbEST"
"Hs.349695"	"testis"	4.98e-68	6.932168798	"dbEST"
"Hs.299127"	"testis"	1.38e-68	7.055028505	"dbEST"
"Hs.97633"	"testis"	3.76e-69	7.072268202	"dbEST"
"Hs.313471"	"testis"	3.55e-71	6.436331892	"dbEST"
"Hs.151167"	"testis"	5.32e-72	7.067944452	"dbEST"
"Hs.567516"	"testis"	1.18e-72	6.582397193	"dbEST"
"Hs.533644"	"testis"	5.78e-73	5.522594144	"dbEST"
"Hs.412482"	"testis"	1.91e-73	6.375338343	"dbEST"
"Hs.654377"	"testis"	2.54e-74	6.092016863	"dbEST"
"Hs.169797"	"testis"	2.53e-75	6.287478683	"dbEST"
"Hs.727841"	"testis"	1.96e-75	7.063272314	"dbEST"
"Hs.351815"	"testis"	1.83e-76	7.065371511	"dbEST"
"Hs.517284"	"testis"	5.4e-77	6.692907267	"dbEST"
"Hs.435836"	"testis"	1.39e-77	6.384579336	"dbEST"
"Hs.513635"	"testis"	9.09e-78	6.991716394	"dbEST"
"Hs.183114"	"testis"	3.16e-79	6.589602349	"dbEST"
"Hs.367727"	"testis"	1.92e-79	7.051894826	"dbEST"
"Hs.398196"	"testis"	4.99e-81	5.082624773	"dbEST"
"Hs.568628"	"testis"	2.97e-81	7.064925551	"dbEST"
"Hs.307086"	"testis"	1.77e-82	7.060505341	"dbEST"
"Hs.351068"	"testis"	3.16e-83	7.067496933	"dbEST"
"Hs.351582"	"testis"	7.65e-85	5.207878614	"dbEST"
"Hs.126035"	"testis"	2.97e-88	6.928652277	"dbEST"
"Hs.98008"	"testis"	2.23e-88	7.04810723	"dbEST"
"Hs.523877"	"testis"	1.55e-88	5.052905011	"dbEST"
"Hs.148768"	"testis"	5.16e-89	6.506863522	"dbEST"
"Hs.120316"	"testis"	3.72e-92	7.068675909	"dbEST"
"Hs.131179"	"testis"	1.52e-92	6.452001506	"dbEST"
"Hs.522093"	"testis"	3.46e-93	7.072339351	"dbEST"
"Hs.303923"	"testis"	4.2e-99	7.046554593	"dbEST"
"Hs.526735"	"testis"	3.72e-99	6.554477946	"dbEST"
"Hs.465720"	"testis"	3.75e-101	7.060115535	"dbEST"
"Hs.2909"	"testis"	1.36e-103	6.86888042	"dbEST"
"Hs.309767"	"testis"	4.97e-106	6.002295178	"dbEST"
"Hs.511983"	"testis"	2.5e-106	6.830893956	"dbEST"
"Hs.655170"	"testis"	1.77e-108	5.583601719	"dbEST"
"Hs.405659"	"testis"	4.99e-111	6.94438247	"dbEST"
"Hs.2042"	"testis"	6e-112	7.026468741	"dbEST"
"Hs.127510"	"testis"	2.54e-112	7.067323802	"dbEST"
"Hs.443935"	"testis"	2.08e-115	5.911620858	"dbEST"
"Hs.98397"	"testis"	7.3e-116	7.027909771	"dbEST"
"Hs.709736"	"testis"	1.35e-116	6.931806572	"dbEST"
"Hs.120319"	"testis"	2.13e-118	7.070002331	"dbEST"
"Hs.136555"	"testis"	3.39e-119	7.0317104	"dbEST"
"Hs.729806"	"testis"	2.84e-132	7.072050741	"dbEST"
"Hs.73072"	"testis"	4.51e-147	6.943100467	"dbEST"
"Hs.518957"	"testis"	3.51e-148	7.04945706	"dbEST"
"Hs.120831"	"testis"	1.99e-150	7.068967708	"dbEST"
"Hs.223581"	"testis"	3.15e-156	7.072155303	"dbEST"
"Hs.592283"	"testis"	1.61e-158	6.296939768	"dbEST"
"Hs.178098"	"testis"	1.94e-166	5.349889577	"dbEST"
"Hs.123239"	"testis"	4.46e-169	6.973598914	"dbEST"
"Hs.115460"	"testis"	1.8e-177	7.067257544	"dbEST"
"Hs.388827"	"testis"	1.8e-182	7.038223901	"dbEST"
"Hs.177926"	"testis"	2.27e-193	5.830117378	"dbEST"
"Hs.655284"	"testis"	1.92e-208	4.78353661	"dbEST"
"Hs.482520"	"testis"	4.18e-209	7.064828665	"dbEST"
"Hs.655169"	"testis"	1.22e-212	6.986678885	"dbEST"
"Hs.102866"	"testis"	8.81e-221	7.037841381	"dbEST"
"Hs.729340"	"testis"	3.38e-228	7.044794723	"dbEST"
"Hs.651245"	"testis"	1.15e-243	7.043737806	"dbEST"
"Hs.2324"	"testis"	0	7.029009356	"dbEST"
"Hs.372719"	"testis"	0	6.927973206	"dbEST"
"Hs.435371"	"testis"	0	7.062121316	"dbEST"
"Hs.380450"	"testis"	NA	NA	"HPA"
"Hs.115429"	"testis"	NA	NA	"HPA"
"Hs.120855"	"testis"	NA	NA	"HPA"
"Hs.128231"	"testis"	NA	NA	"HPA"
"Hs.132194"	"testis"	NA	NA	"HPA"
"Hs.163070"	"testis"	NA	NA	"HPA"
"Hs.200250"	"testis"	NA	NA	"HPA"
"Hs.208219"	"testis"	NA	NA	"HPA"
"Hs.2353"	"testis"	NA	NA	"HPA"
"Hs.244139"	"testis"	NA	NA	"HPA"
"Hs.24529"	"testis"	NA	NA	"HPA"
"Hs.339396"	"testis"	NA	NA	"HPA"
"Hs.517597"	"testis"	NA	NA	"HPA"
"Hs.534310"	"testis"	NA	NA	"HPA"
"Hs.654628"	"testis"	NA	NA	"HPA"
"Hs.729551"	"testis"	NA	NA	"HPA"
"Hs.88630"	"testis"	NA	NA	"HPA"
"Hs.104636"	"testis"	0.9437	NA	"TiSGeD"
"Hs.104894"	"testis"	0.9239	NA	"TiSGeD"
"Hs.105324"	"testis"	0.9031	NA	"TiSGeD"
"Hs.116147"	"testis"	0.995	NA	"TiSGeD"
"Hs.122986"	"testis"	0.953	NA	"TiSGeD"
"Hs.124211"	"testis"	0.9108	NA	"TiSGeD"
"Hs.127689"	"testis"	0.9334	NA	"TiSGeD"
"Hs.128100"	"testis"	0.916	NA	"TiSGeD"
"Hs.131179"	"testis"	0.9236	NA	"TiSGeD"
"Hs.145932"	"testis"	0.9057	NA	"TiSGeD"
"Hs.146978"	"testis"	0.9993	NA	"TiSGeD"
"Hs.147472"	"testis"	0.9528	NA	"TiSGeD"
"Hs.149030"	"testis"	0.9027	NA	"TiSGeD"
"Hs.178098"	"testis"	0.9639	NA	"TiSGeD"
"Hs.183114"	"testis"	0.9196	NA	"TiSGeD"
"Hs.223806"	"testis"	0.9427	NA	"TiSGeD"
"Hs.24976"	"testis"	0.935	NA	"TiSGeD"
"Hs.25674"	"testis"	0.925	NA	"TiSGeD"
"Hs.2717"	"testis"	1	NA	"TiSGeD"
"Hs.274124"	"testis"	0.9222	NA	"TiSGeD"
"Hs.283725"	"testis"	0.9636	NA	"TiSGeD"
"Hs.308332"	"testis"	0.9553	NA	"TiSGeD"
"Hs.37062"	"testis"	0.9768	NA	"TiSGeD"
"Hs.370724"	"testis"	0.9919	NA	"TiSGeD"
"Hs.406696"	"testis"	0.9152	NA	"TiSGeD"
"Hs.477"	"testis"	0.9129	NA	"TiSGeD"
"Hs.526594"	"testis"	0.9057	NA	"TiSGeD"
"Hs.526735"	"testis"	0.9121	NA	"TiSGeD"
"Hs.558513"	"testis"	0.9296	NA	"TiSGeD"
"Hs.567494"	"testis"	0.9276	NA	"TiSGeD"
"Hs.627171"	"testis"	0.9121	NA	"TiSGeD"
"Hs.647044"	"testis"	0.946	NA	"TiSGeD"
"Hs.72325"	"testis"	0.9562	NA	"TiSGeD"
